title,link,cited,relatedLink,position,publishedData
Hardware,https://go.gale.com/ps/i.do?id=GALE%7CA510481050&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=00242586&p=AONE&sw=w,,,130,"J Griffey - Library Technology Reports, 2017 - go.gale.com"
Design of an Automotive Visible Light Communications Link using an Off-The-Shelf LED Headlight,https://ieeexplore.ieee.org/abstract/document/8576855/,Cited by 5,"https://scholar.google.com/scholar?q=related:fJSSIyMjVAEJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",131,"S Kruse, C Kress, A Memedi… - ANALOG 2018; 16th …, 2018 - ieeexplore.ieee.org"
Vibration alert bracelet for notification of the visually and hearing impaired,https://epublications.marquette.edu/electric_fac/622/,Cited by 2,"https://scholar.google.com/scholar?q=related:lJxPggb-bp8J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",132,"K Conley, A Foyer, P Hara, T Janik… - … Open Hardware, 2019 - epublications.marquette.edu"
Plataforma IoT para el control y monitoreo de variables físicas con tecnología Open Hardware: aplicación Área Académica,http://redicces.org.sv/jspui/handle/10972/4030,,,133,"RE Quintanilla Padilla, CL Cartagena Lobos - 2019 - redicces.org.sv"
Open-source 3-D platform for low-cost scientific instrument ecosystem,https://journals.sagepub.com/doi/abs/10.1177/2211068215624406,Cited by 46,"https://scholar.google.com/scholar?q=related:-Q_InihF64YJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",134,"C Zhang, B Wijnen, JM Pearce - Journal of laboratory …, 2016 - journals.sagepub.com"
NETFPGA-BASED MODULAR HARDWARE ROUTER IMPLEMENTATION,https://en.cnki.com.cn/Article_en/CJFDTotal-JYRJ201108008.htm,Cited by 1,"https://scholar.google.com/scholar?q=related:y68tAxPNjhUJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",135,"HYQYZ Huachun - Computer Applications and Software, 2011 - en.cnki.com.cn"
Paquete tecnológico para el monitoreo ambiental en invernaderos con el uso de hardware y software libre,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57792014000100077,Cited by 17,"https://scholar.google.com/scholar?q=related:7nEcm0ezEyYJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",136,"O Lugo Espinosa, GA Villavicencio Pérez… - Terra …, 2014 - scielo.org.mx"
LEIA: the Lab Embedded ISO7816 Analyzer A Custom Smartcard Reader for the ChipWhisperer,https://www.sstic.org/media/SSTIC2019/SSTIC-actes/LEIA_the_lab_embedded_iso7816_analyzer/SSTIC2019-Article-LEIA_the_lab_embedded_iso7816_analyzer-el-baze_renard_trebuchet_benadjila.pdf,Cited by 2,"https://scholar.google.com/scholar?q=related:Q8sHYwt2SGgJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",137,"R Benadjila, M Renard, D Elbaze, P Trébuchet - SSTIC2019, 2019 - sstic.org"
IEC− 60870− 5 application layer for an open and flexible remote unit,https://ieeexplore.ieee.org/abstract/document/5414809/,Cited by 1,"https://scholar.google.com/scholar?q=related:HmePa2yFjp0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",138,"V Medina, I Gómez, E Dorronzoro… - 2009 35th Annual …, 2009 - ieeexplore.ieee.org"
TORP: The open robot project,https://link.springer.com/article/10.1007/s10846-011-9626-9,Cited by 10,"https://scholar.google.com/scholar?q=related:iqkTATxsNTUJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",139,"A da Silva Simões, EL Colombini, JP Matsuura… - Journal of Intelligent & …, 2012 - Springer"
Open source hardware,https://dspace.mit.edu/handle/1721.1/55201,Cited by 29,"https://scholar.google.com/scholar?q=related:7v567tPwDj0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",140,R Acosta - 2009 - dspace.mit.edu
Development of a low-cost Unmanned Surface Vehicle for digital survey,https://ieeexplore.ieee.org/abstract/document/7324189/,Cited by 7,"https://scholar.google.com/scholar?q=related:Q62nouDrXaUJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",141,"A Mancini, E Frontoni… - … European Conference on …, 2015 - ieeexplore.ieee.org"
Test of an open hardware colorimeter,https://air.unimi.it/handle/2434/222220,Cited by 2,"https://scholar.google.com/scholar?q=related:KrJKNZR1IEEJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",142,"E Calore, C Bonanomi, D Gadia, A Rizzi - CIE Centenary Conference “ …, 2013 - air.unimi.it"
A decentralized method for making sensor measurements tamper-proof to support open science applications,https://arxiv.org/abs/1904.00237,Cited by 1,"https://scholar.google.com/scholar?q=related:Ol1ZPWhy9tAJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",143,"P Wortner, M Schubotz, C Breitinger, S Leible… - arXiv preprint arXiv …, 2019 - arxiv.org"
Three layers of openness in design: Examining the open paradigm in design research,https://www.designsociety.org/publication/34842/Three+layers+of+openness+in+design%3A+Examining+the+open+paradigm+in+design+research,Cited by 7,"https://scholar.google.com/scholar?q=related:v7qzB_XPT4YJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",144,"T Aitamurto, D Holland, S Hussain - DS 75-1: Proceedings of …, 2013 - designsociety.org"
Automation of small-scale with Open Hardware,https://repositoriotec.tec.ac.cr/handle/2238/5922,,,145,LD Murillo-Soto - 2015 - repositoriotec.tec.ac.cr
DESENVOLVIMENTO DE UMA PLATAFORMA OPEN HARDWARE PARA ESTUDO DE UM CARREGADOR SOLAR,https://www.ufjf.br/peteletrica/files/2010/03/Carregador-Solar.pdf,,"https://scholar.google.com/scholar?q=related:hI2UZZSoBe4J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",146,"LA Vitoi, DA Carvalho, ML Kollarz, YM Cyrillo… - ufjf.br"
A Performance analysis of lightweight cryptography algorithm for data privacy in IoT devices,https://ieeexplore.ieee.org/abstract/document/8539592/,Cited by 2,"https://scholar.google.com/scholar?q=related:wyPl5Gg5GZAJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",147,"YS Kim, G Kim - 2018 international conference on information …, 2018 - ieeexplore.ieee.org"
Next-Generation Hardware-in-the-Loop Systems for Commercial Vehicle Applications,https://www.sae.org/publications/technical-papers/content/2008-01-2713/,Cited by 2,"https://scholar.google.com/scholar?q=related:g3JORg7TI3kJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",148,K Zwaanenburg - 2008 - sae.org
A cartesian coordinate robot for dispensing fruit fly food.,https://www.repository.cam.ac.uk/handle/1810/285008,Cited by 6,"https://scholar.google.com/scholar?q=related:fhqw8SsY5bsJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",149,"M Wayland, M Landgraf - 2018 - repository.cam.ac.uk"
Shoulder angel: An open platform for reprogramming wayward wireless sensors,https://ieeexplore.ieee.org/abstract/document/7572015/,Cited by 2,"https://scholar.google.com/scholar?q=related:PFgMjY43_L0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",150,"N Tobias, C Bolton, J Hester… - IEEE Embedded …, 2016 - ieeexplore.ieee.org"
Arduino Etoys A programming platform for Arduino on Physical Etoys,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.300.8993,Cited by 5,"https://scholar.google.com/scholar?q=related:5Uc_lxU-p60J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",151,"G Zabala, R Morán, S Blanco - 2010 - Citeseer"
Open dSpace Hardware for RV-M1 Robot Control,http://www.m-hikari.com/ces/ces2018/ces65-68-2018/p/roldanCES65-68-2018.pdf,,"https://scholar.google.com/scholar?q=related:7_DxIfcOdrwJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",152,"SV Cabrera, EC Pérez, PB Zarante, EY Rodríguez… - 2018 - m-hikari.com"
Open Education and Open Source for Sustainable Economic Activity,https://oekologisches-wirtschaften.de/index.php/oew/article/view/1789,,,153,"M Voigt - Ökologisches Wirtschaften-Fachzeitschrift, 2021 - oekologisches-wirtschaften.de"
Project-based learning using LabVIEW and embedded hardware,https://ieeexplore.ieee.org/abstract/document/6147510/,Cited by 16,"https://scholar.google.com/scholar?q=related:dBMItVgBKJgJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",154,"Y Ugurlu, T Nagano - 2011 IEEE/SICE International …, 2011 - ieeexplore.ieee.org"
Low cost and open source multi-fluorescence imaging system for teaching and research in biology and bioengineering,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0187163,Cited by 38,"https://scholar.google.com/scholar?q=related:x-mEYt9rxQMJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",155,"I Nuñez, T Matute, R Herrera, J Keymer, T Marzullo… - PloS one, 2017 - journals.plos.org"
Uno Strano Animale: L'Open Hardware Visto Da Un Esperto Di Proprietà Intellettuale (A Strange Animal: the Open Hardware Seen from the Perspective of an IP …,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2559090,,,156,"A Zappalaglio - Available at SSRN 2559090, 2015 - papers.ssrn.com"
"Chips, von denen niemand weiß, was in ihnen steckt-IT-Sicherheitsexperten plädieren für eine „Open Hardware “Bewegung-Campusreport am 17.04. 2018",https://publikationen.bibliothek.kit.edu/1000115430,,,157,"S Fuchs, A Weber - 2018 - publikationen.bibliothek.kit.edu"
"SatNOGS: Towards a Modern, Crowd Sourced and Open Network of Ground Stations",https://pubs.gnuradio.org/index.php/grcon/article/view/100,,,158,"J Nicolas - Proceedings of the GNU Radio Conference, 2021 - pubs.gnuradio.org"
[C] Towards an open-hardware open-software toolkit for robust low-cost eye tracking in HCI applications (Technical report ISU-HCI-2005-04),,Cited by 2,"https://scholar.google.com/scholar?q=related:8O0TYnrKKQQJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",159,"D Winfield, D Li, J Babcock, DJ Parkhurst - … USA: Iowa State University, Department of …, 2005"
[C] An Open Source and Open Hardware Embedded Metric Optical Flow CMOS Camera for Indoor and Outdoor Applications,,Cited by 2,"https://scholar.google.com/scholar?q=related:CGbs7PKPVRUJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",160,"H Dominik, M Lorenz, T Petri, P Marc - … on Robotics and Automation (ICRA 2013) in …, 2013"
ROP: developing a robotic open platform,https://research.tue.nl/en/publications/rop-developing-a-robotic-open-platform,Cited by 1,"https://scholar.google.com/scholar?q=related:HT80DIL8F9QJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",161,"JJM Lunenburg, MJG van de Molengraft… - 31st Benelux Meeting …, 2012 - research.tue.nl"
Open Hardware-AVR Mikrocontroller,https://monarch.qucosa.de/id/qucosa:17826,,,162,A Heik - 2008 - monarch.qucosa.de
Implementation of real-time filter using an open-source platform oriented to R-wave detection,https://ieeexplore.ieee.org/abstract/document/7743351/,Cited by 3,"https://scholar.google.com/scholar?q=related:51xDREsbeWwJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",163,"J Gonzalez, E Galvis, C Velandia - 2016 XXI Symposium on …, 2016 - ieeexplore.ieee.org"
OPEN-SOURCE HARDWARE,http://2015.igem.org/wiki/images/d/db/CamJIC-Practices-Guide.pdf,,"https://scholar.google.com/scholar?q=related:fCYgwJwOocMJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",164,ANI GUIDE - 2015 - 2015.igem.org
Special issue on open source software-supported robotics research,https://link.springer.com/article/10.1007/s10514-013-9325-4,Cited by 7,"https://scholar.google.com/scholar?q=related:GcnQUauVriEJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",165,"C Pantofaru, S Chitta, B Gerkey, R Rusu, WD Smart… - Autonomous …, 2013 - Springer"
[C] Practical Arduino: Cool projects for open hardware,,Cited by 2,"https://scholar.google.com/scholar?q=related:mCs5BN--CioJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",166,"J Oxer, H Blemings - 2011 - Springer"
[C] Microcontroller-based open hardware platforms,,Cited by 2,"https://scholar.google.com/scholar?q=related:Q4tzBvgiBtEJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",167,"V Rankovska - Proceedings of the Int. Conference Unitech 2017, Book …, 2017"
[C] TAPR Open Hardware License,,Cited by 2,"https://scholar.google.com/scholar?q=related:0VzkGWWFPuYJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",168,"J Ackermann - TAPR. Accessed at: http://www. tapr. org/ohl. html on …, 2009"
[C] Development of an open hardware-software control system for a pre-commercial hydrogen generator,,Cited by 2,"https://scholar.google.com/scholar?q=related:YrZmH78GR6AJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",169,"F Cipitì, L Pino, A Vita, M Laganà, V Recupero - Proc. of Forum Tecnologico sulla …, 2007"
[C] The State of Open Hardware Entrepreneurship in 2013,,Cited by 2,"https://scholar.google.com/scholar?q=related:-_RrLfHxkKsJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",170,"M Berchon - Blog Post. Making Society. Available online at http …, 2013"
"[C] Deterministic Phase in Xilinx GTX Transceivers, Open Hardware Repository",,Cited by 2,"https://scholar.google.com/scholar?q=related:iW2_XwKpqx0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",171,"T Włostowski - … report, 2020, available at https://ohwr …"
[C] The Open Hardware Summit,,Cited by 2,"https://scholar.google.com/scholar?q=related:gHybYERUZaQJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",172,"A Gibb, A Bdeir - 2013"
[C] BeagleBoard. org-community supported open hardware computers for making,,Cited by 2,"https://scholar.google.com/scholar?q=related:Te_BaOlb-9MJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",173,B Board
"[C] The state of Open Hardware Entrepreneurship in 2013, making society",,Cited by 2,"https://scholar.google.com/scholar?q=related:70qfbiTAPsgJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",174,M Berchon - 2013
"[C] 'Facebook's Open Hardware: Does It Compute?''The Register, 8 Apr. 2011",,Cited by 2,"https://scholar.google.com/scholar?q=related:VaxoiEbm_McJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",175,TP Morgan - 2011
[C] Open hardware for the ocean,,Cited by 2,"https://scholar.google.com/scholar?q=related:QKXDj90Sup0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",176,"CM Harada - TEDxSummit 2012, 2012"
[C] WeChat eyes lead role in “Internet of things” as Tencent's mobile messaging tool lures developers to its open hardware platform',,Cited by 2,"https://scholar.google.com/scholar?q=related:l-Fqp1OABEEJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",177,"H He - South China Morning Post, 2015"
"[C] The TAPR Open Hardware License. Retrieved May 27, 2015",,Cited by 2,"https://scholar.google.com/scholar?q=related:ApQ_qib-dzoJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",178,J Ackermann - 2007
[C] A prototype of an open hardware-based device for active layer and frozen ground monitoring: PERMARDUINO,,Cited by 3,"https://scholar.google.com/scholar?q=related:4pQMu1jobRkJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",179,"MA de Pablo, C de Pablo, M Ramos - 4th European Conference on Permafrost, 2014"
[C] Open Hardware-World Famous Electronics llc,,Cited by 2,"https://scholar.google.com/scholar?q=related:hbIwxubOzoMJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",180,"J Murphy, Y Gitman - 2019"
[C] The TAPR Open Hardware License,,Cited by 2,"https://scholar.google.com/scholar?q=related:JWboyRc0IhAJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",181,TAP Radio - TAPR
"[C] V. Oliveira; Alves, LT; D'Abreu, JVV “Development of open hardware and software components for low cost pedagogical robotics programs”",,Cited by 2,"https://scholar.google.com/scholar?q=related:3WiFzBipMKoJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",182,"JJG Ramos, FA Silva - Anais do IX Simpósio Brasileiro de Automação …"
[C] Publications: Open Hardware License,,Cited by 2,"https://scholar.google.com/scholar?q=related:w1k52AMKl18J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",183,TAP Radio - 2013
[C] Beagleboard. org.-community supported open hardware computers for making,,Cited by 2,"https://scholar.google.com/scholar?q=related:V-wG_o7BbEQJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",184,J Kridner - BeagleBoard. org Foundation
Low-cost moored instrumentation for citizens' education and participation in environmental stewardship,https://ieeexplore.ieee.org/abstract/document/6608176/,Cited by 6,"https://scholar.google.com/scholar?q=related:pVEeRKPbG1wJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",185,"R Bardají, J Piera - 2013 MTS/IEEE OCEANS-Bergen, 2013 - ieeexplore.ieee.org"
Acquiring Data by Mining the Past: Pairing Communities with Environmental Monitoring Methods through Open Online Collaborative Replication,https://ui.adsabs.harvard.edu/abs/2016AGUFMED51G0840L/abstract,,,186,"M Lippincott, ES Lewis, GE Gehrke… - AGU Fall Meeting …, 2016 - ui.adsabs.harvard.edu"
Expanding Equitable Access to Experimental Research and STEM Education by Supporting Open Source Hardware Development,http://openhardware.science/2019/01/27/expanding-equitable-access-to-experimental-research-and-stem-education-by-supporting-open-source-hardware-development/,,"https://scholar.google.com/scholar?q=related:KqTskazpzJ4J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",187,"JM Pearce, JC Molloy, S Kuznetsov, S Dosemagen - openhardware.science"
KAFA: A novel interoperability open framework to utilize Indonesian electronic identity card,https://core.ac.uk/download/pdf/295538054.pdf,Cited by 4,"https://scholar.google.com/scholar?q=related:6KPIVnPS-WcJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",188,"RM Awangga, NH Harani, MYH Setyawan - TELKOMNIKA, 2019 - core.ac.uk"
Distributed sensor logging: As easy as a mesh of yoyos,https://dspace2.flinders.edu.au/xmlui/handle/2328/36376,Cited by 2,"https://scholar.google.com/scholar?q=related:5s5F7xsm0KcJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",189,"C Wallis, AE Hutton, S Brown, R Challans… - 2016 - dspace2.flinders.edu.au"
