"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"X9N596L8","journalArticle","2018","Hafid, Abdelakram; Benouar, Sara; Kedir-Talha, Malika; Abtahi, Farhad; Attari, Mokhtar; Seoane, Fernando","Full Impedance Cardiography Measurement Device Using Raspberry PI3 and System-on-Chip Biomedical Instrumentation Solutions","IEEE Journal of Biomedical and Health Informatics","","2168-2194, 2168-2208","10.1109/JBHI.2017.2783949","https://ieeexplore.ieee.org/document/8214105/","","2018-11","2023-02-14 23:16:47","2023-02-14 23:16:47","2023-02-14 23:16:46","1883-1894","","6","22","","IEEE J. Biomed. Health Inform.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWDW668T","conferencePaper","2017","Quintana, Matias; Lange, Henning; Bergés, Mario","Design and implementation of a low-cost arduino-based high-frequency AC waveform meter board for the raspberry pi","Proceedings of the 4th ACM International Conference on Systems for Energy-Efficient Built Environments","978-1-4503-5544-5","","10.1145/3137133.3141441","https://dl.acm.org/doi/10.1145/3137133.3141441","","2017-11-08","2023-02-14 23:16:44","2023-02-14 23:16:44","2023-02-14 23:16:44","1-2","","","","","","","","","","","ACM","Delft Netherlands","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BuildSys '17: The 4th ACM International Conference on Systems for Energy-Efficient Built Environments","","","","","","","","","","","","","","",""
"DUEKDN5P","journalArticle","2017","Raza, Shahid; Misra, Prasant; He, Zhitao; Voigt, Thiemo","Building the Internet of Things with bluetooth smart","Ad Hoc Networks","","15708705","10.1016/j.adhoc.2016.08.012","https://linkinghub.elsevier.com/retrieve/pii/S1570870516302050","","2017-03","2023-02-14 23:16:41","2023-02-14 23:16:41","2023-02-14 23:16:41","19-31","","","57","","Ad Hoc Networks","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NKNE4277","journalArticle","2017","Zhao, Xiaodong; Laverty, David M.; McKernan, Adrian; Morrow, D. John; McLaughlin, Kieran; Sezer, Sakir","GPS-Disciplined Analog-to-Digital Converter for Phasor Measurement Applications","IEEE Transactions on Instrumentation and Measurement","","0018-9456, 1557-9662","10.1109/TIM.2017.2700158","https://ieeexplore.ieee.org/document/7931698/","","2017-09","2023-02-14 23:16:39","2023-02-14 23:16:39","2023-02-14 23:16:38","2349-2357","","9","66","","IEEE Trans. Instrum. Meas.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ML85IL2Z","journalArticle","2012","Parmiggiani, Alberto; Maggiali, Marco; Natale, Lorenzo; Nori, Francesco; Schmitz, Alexander; Tsagarakis, Nikos; Victor, José Santos; Becchi, Francesco; Sandini, Giulio; Metta, Giorgio","THE DESIGN OF THE iCub HUMANOID ROBOT","International Journal of Humanoid Robotics","","0219-8436, 1793-6942","10.1142/S0219843612500272","https://www.worldscientific.com/doi/abs/10.1142/S0219843612500272","This article describes the hardware design of the iCub humanoid robot. The iCub is an open-source humanoid robotic platform designed explicitly to support research in embodied cognition. This paper covers the mechanical and electronic design of the first release of the robot. A series upgrades developed for the second version of the robot (iCub2), which are aimed at the improvement of the mechanical and sensing performance, are also described.","2012-12","2023-02-14 23:16:34","2023-02-14 23:16:34","2023-02-14 23:16:33","1250027","","04","09","","Int. J. Human. Robot.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SP6TM2LW","journalArticle","2012","Pate, David J.; Patterson, Michael D.; German, Brian J.","Optimizing Families of Reconfigurable Aircraft for Multiple Missions","Journal of Aircraft","","0021-8669, 1533-3868","10.2514/1.C031667","https://arc.aiaa.org/doi/10.2514/1.C031667","","2012-11","2023-02-14 23:16:31","2023-02-14 23:16:31","2023-02-14 23:16:31","1988-2000","","6","49","","Journal of Aircraft","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FQV8ZY59","journalArticle","2012","Penacoba, G; Alvarez, P; Gousiou, E; Palluel, J; Serrano, J; Bij, E Van der","Design of an FPGA-based radiation tolerant agent for WorldFIP fieldbus","Journal of Instrumentation","","1748-0221","10.1088/1748-0221/7/03/C03027","https://iopscience.iop.org/article/10.1088/1748-0221/7/03/C03027","","2012-03-15","2023-02-14 23:16:29","2023-02-14 23:16:29","2023-02-14 23:16:28","C03027-C03027","","03","7","","J. Inst.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LRQVQIJA","journalArticle","2012","Powell, Alison","Democratizing production through open source knowledge: from open software to open hardware","Media, Culture & Society","","0163-4437, 1460-3675","10.1177/0163443712449497","http://journals.sagepub.com/doi/10.1177/0163443712449497","The commercial success of open source software, along with a broader socio-cultural shift towards participation in media and cultural production, have inspired attempts to extend and expand open source practices. These include expansions from software into general culture through ‘Free Culture’ movements and, more recently, expansions from software into hardware and design. This article provides a critical perspective on the democratic potential of these broader ‘open’ contribution structures by examining how open source contributions to both software and hardware increase the opportunities for democratic participation in production, governance and knowledge exchange. By analysing attempts to ‘open source’ the sharing of hardware designs, it also notes the limitations of this democratization. The insights developed in the article nuance the relationship between open source cultures and commercial and market structures, identifying how the generative opportunities created by certain aspects of open source contribution structures increase the potential for democratizing production of communication tools, but also how incongruities across different open-source cultures and communities of practice limit the democratic potential of these processes.","2012-09","2023-02-14 23:16:26","2023-02-14 23:16:26","2023-02-14 23:16:25","691-708","","6","34","","Media, Culture & Society","Democratizing production through open source knowledge","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXJSRBNJ","journalArticle","2016","Tobias, Nicole; Bolton, Connor; Hester, Josiah; Sitanayah, Lanny; Sorber, Jacob","Shoulder Angel: An Open Platform for Reprogramming Wayward Wireless Sensors","IEEE Embedded Systems Letters","","1943-0663, 1943-0671","10.1109/LES.2016.2611664","http://ieeexplore.ieee.org/document/7572015/","","2016-12","2023-02-14 23:16:22","2023-02-14 23:16:22","2023-02-14 23:16:22","73-76","","4","8","","IEEE Embedded Syst. Lett.","Shoulder Angel","","","","","","","","","","","","DOI.org (Crossref)","","","","","","hybrid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5AM2LYRD","journalArticle","2017","Brady, Corey; Orton, Kai; Weintrop, David; Anton, Gabriella; Rodriguez, Sebastian; Wilensky, Uri","All Roads Lead to Computing: Making, Participatory Simulations, and Social Computing as Pathways to Computer Science","IEEE Transactions on Education","","0018-9359, 1557-9638","10.1109/TE.2016.2622680","http://ieeexplore.ieee.org/document/7765145/","","2017-02","2023-02-14 23:16:20","2023-02-14 23:16:20","2023-02-14 23:16:19","59-66","","1","60","","IEEE Trans. Educ.","All Roads Lead to Computing","","","","","","","","","","","","DOI.org (Crossref)","","","","","","hybrid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7WT9PR92","conferencePaper","2016","Vardy, Andrew; Nicholi, Shiell","BuPiGo: An Open and Extensible Platform for Visually-Guided Swarm Robots","Proceedings of the 9th EAI International Conference on Bio-inspired Information and Communications Technologies (formerly BIONETICS)","978-1-63190-100-3","","10.4108/eai.3-12-2015.2262522","http://eudl.eu/doi/10.4108/eai.3-12-2015.2262522","","2016","2023-02-14 23:16:17","2023-02-14 23:16:17","2023-02-14 23:16:17","","","","","","","BuPiGo","","","","","ACM","New York City, United States","en","","","","","DOI.org (Crossref)","","","","C:\Users\Andre Maia Chagas\Zotero\storage\52S856VJ\vardy_2016_bupigo_-_an_open_and_extensible_platform_for_visually-guided_swarm_robots.pdf","","hybrid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9th EAI International Conference on Bio-inspired Information and Communications Technologies (formerly BIONETICS)","","","","","","","","","","","","","","",""
"TASZ9U4R","journalArticle","2016","Marx, Vivien","Microscopy: OpenSPIM 2.0","Nature Methods","","1548-7091, 1548-7105","10.1038/nmeth.4070","http://www.nature.com/articles/nmeth.4070","","2016-12","2023-02-14 23:16:14","2023-02-14 23:16:14","2023-02-14 23:16:14","979-982","","12","13","","Nat Methods","Microscopy","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Andre Maia Chagas\Zotero\storage\3GCVMSXB\marx_2016_microscopy_-_openspim_2.0.pdf","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
